,0,1,2
481,Sri Mulyani Akui PPKM Berdampak Luar Biasa Terhadap Ekonomi,"CNN Indonesia | Senin, 30/08/2021 17:01 WIB",https://www.cnnindonesia.com/ekonomi/20210830161832-532-687406/sri-mulyani-akui-ppkm-berdampak-luar-biasa-terhadap-ekonomi
482,"Positif Covid-19 Bertambah 5.436, Kasus Kematian 568 Orang","CNN Indonesia | Senin, 30/08/2021 16:57 WIB",https://www.cnnindonesia.com/nasional/20210830140520-20-687319/positif-covid-19-bertambah-5436-kasus-kematian-568-orang
483,"Manfaat JKN-KIS, Berkah Buat Keluarga Okta","BPJS Kesehatan,  CNN Indonesia | Senin, 30/08/2021 16:33 WIB",https://www.cnnindonesia.com/ekonomi/20210830162855-97-687422/manfaat-jkn-kis-berkah-buat-keluarga-okta
484,Keluarga Pasien Anggap Kehadiran JKN-KIS Jadi Berkah,"BPJS Kesehatan,  CNN Indonesia | Senin, 30/08/2021 16:31 WIB",https://www.cnnindonesia.com/ekonomi/20210830162749-83-687420/keluarga-pasien-anggap-kehadiran-jkn-kis-jadi-berkah
485,LIB Akui Belum Semua Pemain Liga 1 2021 Divaksin,"CNN Indonesia | Senin, 30/08/2021 16:31 WIB",https://www.cnnindonesia.com/olahraga/20210830145321-142-687350/lib-akui-belum-semua-pemain-liga-1-2021-divaksin
486,Menag: RI Belum Dapat Pemberitahuan Umrah dari Arab Saudi,"CNN Indonesia | Senin, 30/08/2021 16:25 WIB",https://www.cnnindonesia.com/nasional/20210830161457-20-687407/menag-ri-belum-dapat-pemberitahuan-umrah-dari-arab-saudi
487,Syarat Masjid Terima Bantuan Dana Rp20 Juta Dari Kemenag,"CNN Indonesia | Senin, 30/08/2021 16:21 WIB",https://www.cnnindonesia.com/nasional/20210830160328-20-687402/syarat-masjid-terima-bantuan-dana-rp20-juta-dari-kemenag
488,Dilema Sekolah Belajar Tatap Muka saat Vaksinasi Anak Rendah,"CNN Indonesia | Senin, 30/08/2021 16:12 WIB",https://www.cnnindonesia.com/nasional/20210830154853-20-687391/dilema-sekolah-belajar-tatap-muka-saat-vaksinasi-anak-rendah
489,"Jejak Juliari, Menteri Korupsi Uang Jatah Rakyat Kala Pandemi","CNN Indonesia | Senin, 30/08/2021 16:08 WIB",https://www.cnnindonesia.com/nasional/20210830133905-12-687308/jejak-juliari-menteri-korupsi-uang-jatah-rakyat-kala-pandemi
490,Koalisi Sipil Somasi Jokowi soal Data Booster Vaksin Pejabat,"CNN Indonesia | Senin, 30/08/2021 15:53 WIB",https://www.cnnindonesia.com/nasional/20210830152926-20-687373/koalisi-sipil-somasi-jokowi-soal-data-booster-vaksin-pejabat
491,Pekan Pertama PTM: Perlukah Orangtua Antar Anak Ke Sekolah?,"CNN Indonesia | Senin, 30/08/2021 15:30 WIB",https://www.cnnindonesia.com/gaya-hidup/20210830151534-277-687370/pekan-pertama-ptm-perlukah-orangtua-antar-anak-ke-sekolah
492,"Badai Ida Terjang AS, Listrik di Satu Kota New Orleans Mati","CNN Indonesia | Senin, 30/08/2021 15:11 WIB",https://www.cnnindonesia.com/internasional/20210830145559-134-687352/badai-ida-terjang-as-listrik-di-satu-kota-new-orleans-mati
493,Pengamat Sebut Kredit Infrastruktur Atasi Kesenjangan Daerah,"BNI,  CNN Indonesia | Senin, 30/08/2021 15:07 WIB",https://www.cnnindonesia.com/ekonomi/20210830145800-83-687354/pengamat-sebut-kredit-infrastruktur-atasi-kesenjangan-daerah
494,"Kredit ke 200 Debitur Kakap Rontok Rp75,51 T per Juli 2021","CNN Indonesia | Senin, 30/08/2021 14:57 WIB",https://www.cnnindonesia.com/ekonomi/20210830143807-78-687344/kredit-ke-200-debitur-kakap-rontok-rp7551-t-per-juli-2021
495,"VIDEO: PTM Dimulai, Toko Seragam Sekolah Diserbu","CNN Indonesia TV, CNN Indonesia | Senin, 30/08/2021 14:50 WIB",https://www.cnnindonesia.com/tv/20210830143617-407-687343/video-ptm-dimulai-toko-seragam-sekolah-diserbu
496,97 Santri dan Pengurus Ponpes di Sleman Positif Covid-19,"CNN Indonesia | Senin, 30/08/2021 14:49 WIB",https://www.cnnindonesia.com/nasional/20210830142803-20-687338/97-santri-dan-pengurus-ponpes-di-sleman-positif-covid-19
497,VIDEO: Kedatangan Vaksin Covid-19 Tahap 45,"CNN Indonesia TV, CNN Indonesia | Senin, 30/08/2021 14:42 WIB",https://www.cnnindonesia.com/tv/20210830144114-405-687346/video-kedatangan-vaksin-covid-19-tahap-45
498,VIDEO: Pemprov Selidiki Bupati Penerima Honor Pemakaman Covid,"CNN Indonesia TV, CNN Indonesia | Senin, 30/08/2021 14:35 WIB",https://www.cnnindonesia.com/tv/20210830143124-405-687342/video-pemprov-selidiki-bupati-penerima-honor-pemakaman-covid
499,Dokter: 95 Persen Pasien Covid-19 Kritis Alami Badai Sitokin,"CNN Indonesia | Senin, 30/08/2021 14:31 WIB",https://www.cnnindonesia.com/gaya-hidup/20210830120751-255-687250/dokter-95-persen-pasien-covid-19-kritis-alami-badai-sitokin
500,"Warga Selandia Tewas usai Disuntik Pfizer, Kena Miokarditis","CNN Indonesia | Senin, 30/08/2021 14:24 WIB",https://www.cnnindonesia.com/internasional/20210830101832-113-687191/warga-selandia-tewas-usai-disuntik-pfizer-kena-miokarditis
501,"PPKM Turun Level, Penumpang Kereta Api Mulai Meningkat","CNN Indonesia | Senin, 30/08/2021 14:18 WIB",https://www.cnnindonesia.com/ekonomi/20210830135426-92-687318/ppkm-turun-level-penumpang-kereta-api-mulai-meningkat
502,Wamenkes: Positif dan Kematian Anak Meningkat Jelang PTM,"CNN Indonesia | Senin, 30/08/2021 14:13 WIB",https://www.cnnindonesia.com/nasional/20210830135019-20-687311/wamenkes-positif-dan-kematian-anak-meningkat-jelang-ptm
503,"Kemenag Guyur Rp6,9 M ke Masjid dan Musala Terdampak Covid","CNN Indonesia | Senin, 30/08/2021 14:00 WIB",https://www.cnnindonesia.com/nasional/20210830105105-20-687215/kemenag-guyur-rp69-m-ke-masjid-dan-musala-terdampak-covid
504,"Kasus Covid di AS Melonjak Lagi, per Hari di atas 100 Ribu","rds,  CNN Indonesia | Senin, 30/08/2021 13:52 WIB",https://www.cnnindonesia.com/internasional/20210830132450-134-687287/kasus-covid-di-as-melonjak-lagi-per-hari-di-atas-100-ribu
505,VIDEO: Mulai Hari Ini 610 Sekolah di DKI Gelar PTM Terbatas,"CNN Indonesia TV, CNN Indonesia | Senin, 30/08/2021 13:50 WIB",https://www.cnnindonesia.com/tv/20210830133525-407-687304/video-mulai-hari-ini-610-sekolah-di-dki-gelar-ptm-terbatas
506,KPAI Wanti-wanti Klaster Sekolah Imbas PTM di Masa Pandemi,"CNN Indonesia | Senin, 30/08/2021 13:37 WIB",https://www.cnnindonesia.com/nasional/20210830122618-20-687257/kpai-wanti-wanti-klaster-sekolah-imbas-ptm-di-masa-pandemi
507,377 Sekolah Negeri di Semarang Gelar Pembelajaran Tatap Muka,"CNN Indonesia | Senin, 30/08/2021 13:31 WIB",https://www.cnnindonesia.com/nasional/20210830112006-20-687230/377-sekolah-negeri-di-semarang-gelar-pembelajaran-tatap-muka
508,Perundingan Dagang RI-Uni Emirat Arab Siap Meluncur,"CNN Indonesia | Senin, 30/08/2021 13:13 WIB",https://www.cnnindonesia.com/ekonomi/20210830123352-92-687258/perundingan-dagang-ri-uni-emirat-arab-siap-meluncur
509,"SpaceX Kirim Semut, Alpukat dan Robot ke Luar Angkasa","CNN Indonesia | Senin, 30/08/2021 13:11 WIB",https://www.cnnindonesia.com/teknologi/20210824114957-199-684544/spacex-kirim-semut-alpukat-dan-robot-ke-luar-angkasa
510,Jutaan Dosis Vaksin Sinovac dan AstraZeneca Tiba di Indonesia,"CNN Indonesia | Senin, 30/08/2021 13:01 WIB",https://www.cnnindonesia.com/nasional/20210830125804-20-687269/jutaan-dosis-vaksin-sinovac-dan-astrazeneca-tiba-di-indonesia
511,"Ahli Dorong Lanjutkan PPKM, Antisipasi Lonjakan di September","CNN Indonesia | Senin, 30/08/2021 12:36 WIB",https://www.cnnindonesia.com/nasional/20210830121846-20-687254/ahli-dorong-lanjutkan-ppkm-antisipasi-lonjakan-di-september
512,PDIP Tegaskan Tak Bakal Mundur soal Interpelasi ke Anies,"CNN Indonesia | Senin, 30/08/2021 12:16 WIB",https://www.cnnindonesia.com/nasional/20210830115118-32-687247/pdip-tegaskan-tak-bakal-mundur-soal-interpelasi-ke-anies
513,"PTM di DKI, Orangtua Pengantar Sempat Picu Kerumunan Sekolah","CNN Indonesia | Senin, 30/08/2021 12:06 WIB",https://www.cnnindonesia.com/nasional/20210830103755-20-687209/ptm-di-dki-orangtua-pengantar-sempat-picu-kerumunan-sekolah
514,Wamenkeu Akui Keuangan Negara Semakin Rumit,"CNN Indonesia | Senin, 30/08/2021 11:41 WIB",https://www.cnnindonesia.com/ekonomi/20210830104748-532-687211/wamenkeu-akui-keuangan-negara-semakin-rumit
515,Wisma Atlet Kemayoran Sempat Alami Lonjakan Pasien Covid,"CNN Indonesia | Senin, 30/08/2021 11:40 WIB",https://www.cnnindonesia.com/nasional/20210830110645-20-687224/wisma-atlet-kemayoran-sempat-alami-lonjakan-pasien-covid
516,Dokter: Lansia Lebih Rentan Terkena Badai Sitokin Covid-19,"CNN Indonesia | Senin, 30/08/2021 11:30 WIB",https://www.cnnindonesia.com/gaya-hidup/20210830105933-255-687222/dokter-lansia-lebih-rentan-terkena-badai-sitokin-covid-19
517,VIDEO: Evaluasi Perpanjangan PPKM Bagi Dunia Usaha,"CNN Indonesia TV, CNN Indonesia | Senin, 30/08/2021 11:13 WIB",https://www.cnnindonesia.com/tv/20210830110423-405-687220/video-evaluasi-perpanjangan-ppkm-bagi-dunia-usaha
518,"Jadwal Liga 1 2021 Beredar, Persib dan Persija Main Pekan Ini","CNN Indonesia | Senin, 30/08/2021 10:56 WIB",https://www.cnnindonesia.com/olahraga/20210830103051-142-687181/jadwal-liga-1-2021-beredar-persib-dan-persija-main-pekan-ini
519,FOTO: Hari Pertama Belajar Tatap Muka di Jakarta,"CNN Indonesia | Senin, 30/08/2021 10:31 WIB",https://www.cnnindonesia.com/nasional/20210830101606-22-687167/foto-hari-pertama-belajar-tatap-muka-di-jakarta
520,Dubes RI Beberkan Alasan Turki Ogah Beli Vaksin Nusantara,"CNN Indonesia | Senin, 30/08/2021 10:30 WIB",https://www.cnnindonesia.com/internasional/20210830100911-134-687156/dubes-ri-beberkan-alasan-turki-ogah-beli-vaksin-nusantara
521,BLT Gaji Tahap III Mulai Cair Pekan Ini,"CNN Indonesia | Senin, 30/08/2021 10:23 WIB",https://www.cnnindonesia.com/ekonomi/20210830101936-92-687178/blt-gaji-tahap-iii-mulai-cair-pekan-ini
522,"2 Ribu Kasus Varian Delta, Terbanyak DKI dan Jabar","CNN Indonesia | Senin, 30/08/2021 10:21 WIB",https://www.cnnindonesia.com/nasional/20210830090113-20-687093/2-ribu-kasus-varian-delta-terbanyak-dki-dan-jabar
523,SKK Migas Resmikan Proyek West Betara NAG di Blok Jabung,"CNN Indonesia | Senin, 30/08/2021 09:59 WIB",https://www.cnnindonesia.com/ekonomi/20210830095024-85-687127/skk-migas-resmikan-proyek-west-betara-nag-di-blok-jabung
524,Daftar 10 Provinsi Kasus Positif dan Kematian Covid Tertinggi,"CNN Indonesia | Senin, 30/08/2021 09:51 WIB",https://www.cnnindonesia.com/nasional/20210830094347-20-687124/daftar-10-provinsi-kasus-positif-dan-kematian-covid-tertinggi
525,Deretan Saham Apik Usai Sinyal Tapering The Fed,"Wella Andany,  CNN Indonesia | Senin, 30/08/2021 09:41 WIB",https://www.cnnindonesia.com/ekonomi/20210830090502-92-687096/deretan-saham-apik-usai-sinyal-tapering-the-fed
526,VIDEO: Berenang Aman di Masa Pandemi,"CNN Indonesia TV, CNN Indonesia | Senin, 30/08/2021 09:41 WIB",https://www.cnnindonesia.com/tv/20210830093630-405-687119/video-berenang-aman-di-masa-pandemi
527,VIDEO: Puluhan Makam Covid-19 Amblas Akibat Hujan Tinggi,"CNN Indonesia TV, CNN Indonesia | Senin, 30/08/2021 09:36 WIB",https://www.cnnindonesia.com/tv/20210830093402-405-687116/video-puluhan-makam-covid-19-amblas-akibat-hujan-tinggi
528,Cara Download Sertifikat Vaksin untuk Naik Transjakarta,"CNN Indonesia | Senin, 30/08/2021 09:20 WIB",https://www.cnnindonesia.com/teknologi/20210824112037-190-684494/cara-download-sertifikat-vaksin-untuk-naik-transjakarta
529,Rupiah Berotot ke Rp14.408 Ditopang Rumor Tapering The Fed,"CNN Indonesia | Senin, 30/08/2021 09:18 WIB",https://www.cnnindonesia.com/ekonomi/20210830091421-78-687103/rupiah-berotot-ke-rp14408-ditopang-rumor-tapering-the-fed
530,PPKM Jawa-Bali Berakhir Hari Ini,"CNN Indonesia | Senin, 30/08/2021 09:05 WIB",https://www.cnnindonesia.com/nasional/20210830085315-20-687087/ppkm-jawa-bali-berakhir-hari-ini
531,Agensi Konfirmasi Jang Won-young Positif Covid-19,"CNN Indonesia | Senin, 30/08/2021 09:01 WIB",https://www.cnnindonesia.com/hiburan/20210830084902-234-687081/agensi-konfirmasi-jang-won-young-positif-covid-19
532,4 Penyebab Penyakit Kulit saat Pandemi Covid-19,"CNN Indonesia | Senin, 30/08/2021 09:00 WIB",https://www.cnnindonesia.com/gaya-hidup/20210827065738-255-686080/4-penyebab-penyakit-kulit-saat-pandemi-covid-19
533,BNPB Dorong Penguatan Sinergi Pentaheliks untuk Atasi Pandemi,"BNPB,  CNN Indonesia | Senin, 30/08/2021 09:00 WIB",https://www.cnnindonesia.com/nasional/20210829153608-25-687008/bnpb-dorong-penguatan-sinergi-pentaheliks-untuk-atasi-pandemi
534,DKI Gelar Pembelajaran Tatap Muka Terbatas Mulai Hari Ini,"CNN Indonesia | Senin, 30/08/2021 08:57 WIB",https://www.cnnindonesia.com/nasional/20210830084715-20-687079/dki-gelar-pembelajaran-tatap-muka-terbatas-mulai-hari-ini
535,IHSG Diproyeksi Anteng di Zona Merah Hari Ini,"CNN Indonesia | Senin, 30/08/2021 08:56 WIB",https://www.cnnindonesia.com/ekonomi/20210830085212-92-687083/ihsg-diproyeksi-anteng-di-zona-merah-hari-ini
536,"Hendak Gelar Konser, God Bless Sowan ke Jokowi di Istana","CNN Indonesia | Senin, 30/08/2021 03:58 WIB",https://www.cnnindonesia.com/hiburan/20210829230535-227-687073/hendak-gelar-konser-god-bless-sowan-ke-jokowi-di-istana
537,Jubir Presiden Sanggah soal Reshuffle Kala Koalisi ke Istana,"CNN Indonesia | Senin, 30/08/2021 01:05 WIB",https://www.cnnindonesia.com/nasional/20210829213004-32-687061/jubir-presiden-sanggah-soal-reshuffle-kala-koalisi-ke-istana
538,Sederet Upaya Bank Mandiri Optimalkan Bisnis Berkelanjutan,"adv,  CNN Indonesia | Senin, 30/08/2021 00:00 WIB",https://www.cnnindonesia.com/ekonomi/20210830153758-297-687386/sederet-upaya-bank-mandiri-optimalkan-bisnis-berkelanjutan
539,"Usut Kerumunan TPAKD NTT, Polisi Hubungi Instansi Terkait","CNN Indonesia | Minggu, 29/08/2021 23:45 WIB",https://www.cnnindonesia.com/nasional/20210829233402-12-687074/usut-kerumunan-tpakd-ntt-polisi-hubungi-instansi-terkait
540,VIDEO: Persiapan Indonesia Memasuki Fase Hiperendemi,"CNN Indonesia TV, CNN Indonesia | Minggu, 29/08/2021 22:53 WIB",https://www.cnnindonesia.com/tv/20210829224313-407-687071/video-persiapan-indonesia-memasuki-fase-hiperendemi
541,"Hari Terakhir PPKM Jawa-Bali, Kematian Covid Jatim Tertinggi","CNN Indonesia | Minggu, 29/08/2021 20:20 WIB",https://www.cnnindonesia.com/nasional/20210829195833-20-687052/hari-terakhir-ppkm-jawa-bali-kematian-covid-jatim-tertinggi
542,"Cara Cek Sertifikat Vaksin, Syarat Naik Pesawat dan Kereta","CNN Indonesia | Minggu, 29/08/2021 20:05 WIB",https://www.cnnindonesia.com/teknologi/20210823180118-190-684215/cara-cek-sertifikat-vaksin-syarat-naik-pesawat-dan-kereta
543,RI Tak Dapati Kontaminasi di Vaksin Moderna seperti di Jepang,"CNN Indonesia | Minggu, 29/08/2021 19:51 WIB",https://www.cnnindonesia.com/nasional/20210829193002-20-687050/ri-tak-dapati-kontaminasi-di-vaksin-moderna-seperti-di-jepang
544,Wagub Sebut Anies Tak Minta 7 Fraksi DPRD Cegah Interpelasi,"CNN Indonesia | Minggu, 29/08/2021 19:35 WIB",https://www.cnnindonesia.com/nasional/20210829190619-32-687049/wagub-sebut-anies-tak-minta-7-fraksi-dprd-cegah-interpelasi
545,INFOGRAFIS: Kebiasaan yang Rusak Daya Tahan,"Satgas Covid-19,  CNN Indonesia | Minggu, 29/08/2021 19:10 WIB",https://www.cnnindonesia.com/gaya-hidup/20210829190847-258-687048/infografis-kebiasaan-yang-rusak-daya-tahan
546,Cara Daftar Vaksin Covid-19 di Pedulilindungi,"CNN Indonesia | Minggu, 29/08/2021 19:09 WIB",https://www.cnnindonesia.com/teknologi/20210824112814-190-684512/cara-daftar-vaksin-covid-19-di-pedulilindungi
547,"Rangkuman Covid: PTM di DKI Besok, Kerumunan Viktor Laiskodat","CNN Indonesia | Minggu, 29/08/2021 18:24 WIB",https://www.cnnindonesia.com/nasional/20210829175051-20-687035/rangkuman-covid-ptm-di-dki-besok-kerumunan-viktor-laiskodat
548,VIDEO: Kasus Harian Covid-19 Turun di Bawah 10 Ribu,"AFPTV & CNN Indonesia,  CNN Indonesia | Minggu, 29/08/2021 17:55 WIB",https://www.cnnindonesia.com/nasional/20210829165659-24-687021/video-kasus-harian-covid-19-turun-di-bawah-10-ribu
549,VIDEO: Potensi Indonesia Masuk Hiperendemik,"CNN Indonesia TV, CNN Indonesia | Minggu, 29/08/2021 17:51 WIB",https://www.cnnindonesia.com/tv/20210829174157-407-687030/video-potensi-indonesia-masuk-hiperendemik
550,VIDEO: Menakar Urgensi Vaksin Dosis Ketiga Bagi Masyarakat,"CNN Indonesia TV, CNN Indonesia | Minggu, 29/08/2021 17:27 WIB",https://www.cnnindonesia.com/tv/20210829172452-407-687026/video-menakar-urgensi-vaksin-dosis-ketiga-bagi-masyarakat
551,Pemerintah Siapkan Strategi Hadapi Covid Sebagai Endemi,"CNN Indonesia | Minggu, 29/08/2021 17:25 WIB",https://www.cnnindonesia.com/nasional/20210829171409-20-687025/pemerintah-siapkan-strategi-hadapi-covid-sebagai-endemi
552,"Kematian Bertambah 551 Orang, Kasus Covid Aktif Jadi 217.590","CNN Indonesia | Minggu, 29/08/2021 17:06 WIB",https://www.cnnindonesia.com/nasional/20210829120504-20-686939/kematian-bertambah-551-orang-kasus-covid-aktif-jadi-217590
553,Wagub Targetkan Semua Sekolah di DKI Tatap Muka Awal 2022,"CNN Indonesia | Minggu, 29/08/2021 16:51 WIB",https://www.cnnindonesia.com/nasional/20210829162922-20-687018/wagub-targetkan-semua-sekolah-di-dki-tatap-muka-awal-2022
554,"Wagub Riza: BOR RS Covid DKI 17 Persen, ICU 30 Persen","CNN Indonesia | Minggu, 29/08/2021 16:40 WIB",https://www.cnnindonesia.com/nasional/20210829162233-20-687016/wagub-riza-bor-rs-covid-dki-17-persen-icu-30-persen
555,FOTO: Gempita Kawula Muda Inggris Semarakkan Festival Reading,"CNN Indonesia | Minggu, 29/08/2021 16:30 WIB",https://www.cnnindonesia.com/hiburan/20210829150652-229-686994/foto-gempita-kawula-muda-inggris-semarakkan-festival-reading
556,Sistem Tiket di Gambir dan Senen Terintegrasi PeduliLindungi,"CNN Indonesia | Minggu, 29/08/2021 15:45 WIB",https://www.cnnindonesia.com/ekonomi/20210829145735-92-686992/sistem-tiket-di-gambir-dan-senen-terintegrasi-pedulilindungi
557,"Ganjar Bubarkan Konvoi Sepeda di Demak, Panitia Dimarahi","CNN Indonesia | Minggu, 29/08/2021 15:11 WIB",https://www.cnnindonesia.com/nasional/20210829144238-20-686993/ganjar-bubarkan-konvoi-sepeda-di-demak-panitia-dimarahi
558,Harap-harap Cemas Orangtua Jelang Belajar Tatap Muka,"CNN Indonesia | Minggu, 29/08/2021 14:50 WIB",https://www.cnnindonesia.com/nasional/20210829141522-20-686987/harap-harap-cemas-orangtua-jelang-belajar-tatap-muka
559,"Dukung Prokes, Kepala BPNB Lepas Mobil Masker di Wilayah Aceh","BNPB,  CNN Indonesia | Minggu, 29/08/2021 13:32 WIB",https://www.cnnindonesia.com/nasional/20210829132951-25-686969/dukung-prokes-kepala-bpnb-lepas-mobil-masker-di-wilayah-aceh
560,Jepang Kembali Temukan Vaksin Moderna Diduga Terkontaminasi,"CNN Indonesia | Minggu, 29/08/2021 13:30 WIB",https://www.cnnindonesia.com/internasional/20210829131928-113-686964/jepang-kembali-temukan-vaksin-moderna-diduga-terkontaminasi
561,BNPB Salurkan Bantuan Mesin PCR dan Masker untuk Aceh Besar,"BNPB,  CNN Indonesia | Minggu, 29/08/2021 13:28 WIB",https://www.cnnindonesia.com/nasional/20210829124601-25-686965/bnpb-salurkan-bantuan-mesin-pcr-dan-masker-untuk-aceh-besar
562,VIDEO: Ahli Sebut Teori Bocornya Covid dari Lab Tidak Logis,"REUTERS,  CNN Indonesia | Minggu, 29/08/2021 12:52 WIB",https://www.cnnindonesia.com/teknologi/20210829122144-203-686943/video-ahli-sebut-teori-bocornya-covid-dari-lab-tidak-logis
563,Sebagian Orangtua DKI Belum Izinkan Anak Belajar Tatap Muka,"CNN Indonesia | Minggu, 29/08/2021 12:05 WIB",https://www.cnnindonesia.com/nasional/20210829115104-20-686938/sebagian-orangtua-dki-belum-izinkan-anak-belajar-tatap-muka
564,Disdik DKI Sebut 610 Sekolah Siap Gelar PTM Besok,"CNN Indonesia | Minggu, 29/08/2021 11:40 WIB",https://www.cnnindonesia.com/nasional/20210829111931-20-686936/disdik-dki-sebut-610-sekolah-siap-gelar-ptm-besok
565,Daftar 5 Daerah dengan Kasus Positif Covid-19 Tertinggi,"CNN Indonesia | Minggu, 29/08/2021 10:25 WIB",https://www.cnnindonesia.com/nasional/20210829094723-20-686900/daftar-5-daerah-dengan-kasus-positif-covid-19-tertinggi
566,VIDEO: Nakes di Pulau Buru Terjang Sungai demi Vaksin Warga,"DOK. Warga Kecamatan Fena Fafan, Kabupaten Buru Selatan,  CNN Indonesia | Minggu, 29/08/2021 10:20 WIB",https://www.cnnindonesia.com/nasional/20210829095408-24-686898/video-nakes-di-pulau-buru-terjang-sungai-demi-vaksin-warga
567,Menaker Temui Pekerja Penerima BSU 2021 di Jatim,"Kemnaker,  CNN Indonesia | Minggu, 29/08/2021 09:59 WIB",https://www.cnnindonesia.com/ekonomi/20210829095706-97-686899/menaker-temui-pekerja-penerima-bsu-2021-di-jatim
568,"Pandemi, Menaker Minta Tripartit Perkuat Peran dan Komitmen","Kemnaker,  CNN Indonesia | Minggu, 29/08/2021 09:56 WIB",https://www.cnnindonesia.com/ekonomi/20210829095308-97-686897/pandemi-menaker-minta-tripartit-perkuat-peran-dan-komitmen
569,Ribuan Warga di Pesisir AS Mengungsi Jelang Amukan Badai Ida,"CNN Indonesia | Minggu, 29/08/2021 09:40 WIB",https://www.cnnindonesia.com/internasional/20210829093533-134-686894/ribuan-warga-di-pesisir-as-mengungsi-jelang-amukan-badai-ida
570,Prediksi MotoGP Inggris 2021,"CNN Indonesia | Minggu, 29/08/2021 07:37 WIB",https://www.cnnindonesia.com/olahraga/20210829071157-156-686874/prediksi-motogp-inggris-2021
571,Kisah Nakes Terjang Sungai Demi Obati dan Vaksin Warga Buru,"CNN Indonesia | Minggu, 29/08/2021 06:41 WIB",https://www.cnnindonesia.com/nasional/20210829010336-20-686847/kisah-nakes-terjang-sungai-demi-obati-dan-vaksin-warga-buru
